[00:00.000 --> 00:03.880]  Good morning, Living Soil Nerds. Happy Thursday to you.
[34:06.300 --> 34:15.580]  And I'm sitting over here on my pulpit talking about farming with 99 percent water recycling rates. You should be giving this industry tax breaks.
[34:15.900 --> 34:25.460]  Anybody who has recycled systems and we really conserve our resources as we produce food and income. We should get tax breaks for that. But currently that doesn't happen.
[34:26.020 --> 34:33.020]  So I'd like to see places like California can start things like that. And as California goes so goes the nation sometimes.
[34:33.580 --> 34:36.980]  Cool. Wow. That was a great rant, Charlie.
[34:39.380 --> 34:42.180]  And so many things to touch on in that.
[34:43.780 --> 34:52.820]  I want you to back up because I was while you were getting off and coming back on, I was explaining to the audience about four tanks and each tank had a different.
[34:54.820 --> 34:59.980]  Yeah. So why don't you talk a little bit on that? Because that was the key to balancing the nutritional load for everything.
[35:00.100 --> 35:08.940]  So I'll just reply to that. It won't take long. What we're talking about is how do you be consistent? How do you put 40 pounds of fish feed into your system every day?
[35:09.300 --> 35:21.740]  Because you're going to harvest fish, right? Like if you put in and this applies to the seedlings as well. As I said, we usually split our system in 25 percent and do crops of lettuce or basil or parsley or whatever we're growing.
[35:22.260 --> 35:35.060]  Imagine if you're consistent on the fish feed and you put all baby seedlings out in your aquaponic troughs. They're not pulling up a lot of nutrients at that point and your water quality is going to go bad.
[35:35.860 --> 35:46.860]  Then imagine 90 days later and you've got all these auto flowers out there pulling up tons of nutrients all at once. Now they're going to have deficiencies because they don't have enough.
[35:47.260 --> 35:57.900]  They're all sucking it up at one time. Instead, if you're familiar with auto flowers, if that's a crop that you want to grow, you could stagger that production. It's irregardless of photo period.
[35:58.260 --> 36:10.700]  So you could do the same kind of a third, one third or 25 percent every maybe six weeks or eight weeks, whatever schedule you set. And then you always have young plants, medium plants and old plants.
[36:11.580 --> 36:20.580]  And now you balance the uptake of nutrients. So we did that with vegetable crops. You also need to do that with your fish.
[36:21.180 --> 36:30.980]  If you only start with a bunch of baby fish and you put 10 grams in to feed them on day one, it's not going to provide a lot of nutrition for a bunch of plants on the other side.
[36:31.700 --> 36:40.940]  And then when they grow up big six or 10 months later, now you put six pounds in your tank, you may not have enough plant area. So it's all about this balance.
[36:41.660 --> 36:49.500]  If I want to get the same fish feed in there every day, I can have one fish tank or I can have multiple fish tanks.
[36:49.900 --> 37:00.580]  So I usually do multiple fish tanks and then I stagger the production. So I stock fingerlings. I usually stock with about the size of my hand, about 100 gram fish, roughly.
[37:01.460 --> 37:10.300]  That's what I start with. So I'll put 100 in my tank if that's the stocking rate. UVI, it was something like 780 fish in my tank.
[37:10.940 --> 37:20.940]  And then the other tank next to it, I would stock six weeks later. The other tank next to it, six weeks later. The other tank next to it, six weeks later. Four tank system.
[37:21.420 --> 37:35.380]  Now I'm on a six month rotation where six weeks later I harvest a tank of fish. And the day I harvest and take them off site, I bring in babies, 786 babies and put them in the same tank.
[37:36.220 --> 37:43.300]  Open up some valves, the system just falls up together. And now I've got this reduction in biomass a little bit.
[37:43.740 --> 37:56.860]  But I have these other three tanks that are still 800 pounds of fish here, 600 pounds over here, 400 pounds, 200 pounds. So it rapidly gets right back up to that 40 pounds per day, even on the day we harvest.
[37:57.460 --> 38:05.740]  So the other way to do that, there's a famous facility back in the day in Amherst, Massachusetts called Bio Shelters.
[38:06.460 --> 38:13.220]  This was a facility from John Todd. And if we really had three hours, look, it's going to go fast here, I think.
[38:13.580 --> 38:31.300]  If we really had more time, we'd talk more about the history of aquaponics and New Alchemy Institute. And John Todd and a group of people up there focused on kind of community resiliency and food production and home waste treatment, gray water systems, these kind of things.
[38:31.340 --> 38:36.620]  So if you want the foundation of aquaponics in the US, I would start with New Alchemy Institute.
[38:37.300 --> 38:41.700]  There's a lot of resources out there, and you can find what they did with algae production as well.
[38:42.580 --> 38:50.340]  John Todd went off to Bio Shelters and was the first USDA certified organic aquaponic farm in the US.
[38:50.340 --> 39:04.980]  He did only basil and tilapia. A huge one big fish tank in a barn downstairs, and he pumped everything upstairs one level and had NFT channels of certified organic basil.
[39:05.220 --> 39:14.180]  No nutrient demand. He didn't buy any fertilizer. He fed the fish for his nutrients. So he's really a pioneer that doesn't get a lot of credit here.
[39:15.180 --> 39:18.180]  We actually had Keith Wilda on here.
[39:18.420 --> 39:19.220]  Okay, great.
[39:19.460 --> 39:32.980]  Yeah. And John Todd is on the roster for the future, or his son is. So we'll be getting more of that history behind us. So we can steer away from all of that stuff and stay focused on what you've done.
[39:32.980 --> 39:33.540]  Yeah.
[39:33.540 --> 39:33.940]  Yeah.
[39:33.940 --> 39:39.620]  So let me tell you what they did there, though. They had to be consistent. He understood that. You have to be consistent.
[39:39.620 --> 39:54.660]  He may have put 200 pounds in his system a day. He had one fish tank. So the way you manage that, there's a couple ways. There's a grower here in Santa Fe that is doing this. I've taught her. You put cages in the one tank.
[39:54.660 --> 40:03.460]  You have one big tank and you put a cage and another cage. And now you have your staggered production within one big fish tank.
[40:04.020 --> 40:23.300]  And six months later, I harvest one cage. They're easy to catch because all your fish are contained. And now your system's getting consistent feed. The other way that he did it was he stocked an age every month, a new cohort the next month, a new cohort the next month.
[40:23.300 --> 40:41.140]  And they all swam together. And when it was harvest day, they had a crowding pie slice kind of thing where everything crowded together and there were grading bars and the small fish swim through and only the big fish were caught in the graded area. And that's how they harvested.
[40:41.140 --> 40:58.660]  And my opinion, that puts a lot of stress on your fish as you're handling every fish to only get the big ones. When you have little stunted fish, they're always going to swim through the bars. And so it creates stress and disease. And honestly, you can ask him probably about this, but there was a lot of disease issues.
